customer_id,tenure_months,plan_type,region,segment,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,usage_last_30d,usage_change_pct,last_active_days_ago,days_since_last_complaint,churned
CUST-2674,70,Standard,South,Small Business,1,High,1,0,1,Ticket,0,0,1,97.4,99.5,1,0.0,4.2,107.4,-12.5,9,10,0
CUST-2675,28,Standard,South,Individual,2,Low,0,1,2,Email,1,0,0,42.0,57.8,0,0.7,2.9,87.3,-33.3,5,10,1
CUST-2676,26,Premium,South,Individual,1,Medium,0,0,2,Chat,0,0,1,4.9,9.0,0,0.0,3.8,65.5,-33.8,2,3,1
CUST-2677,25,Standard,South,Individual,2,Low,1,0,2,Email,0,0,1,11.7,17.8,0,0.0,5.0,63.4,12.5,4,25,1
CUST-2678,12,Basic,North,Individual,2,Medium,0,0,2,Call,0,0,0,5.9,7.5,0,0.0,4.7,119.6,-7.9,5,23,0
CUST-2679,5,Standard,South,Individual,1,Medium,0,1,1,Email,0,0,1,1.0,9.6,0,6.5,5.0,63.7,7.1,1,16,0
CUST-2680,48,Basic,North,Individual,3,Low,0,0,3,Ticket,1,0,1,9.6,56.1,0,0.0,3.6,102.7,-18.3,0,4,1
CUST-2681,37,Basic,South,Individual,0,Medium,0,1,0,Email,0,0,1,2.3,10.9,0,7.6,5.0,122.6,10.9,3,94,0
CUST-2682,44,Standard,East,Individual,0,High,0,0,0,Email,1,0,1,29.0,49.8,0,0.0,5.0,80.5,-26.3,5,100,0
CUST-2683,15,Premium,West,Small Business,1,High,0,0,1,Email,0,0,0,9.9,22.5,0,0.0,5.0,155.5,3.7,10,6,1
CUST-2684,43,Basic,East,Enterprise,1,Low,0,0,2,Ticket,0,0,1,0.6,6.4,0,0.0,4.6,93.3,10.4,4,14,1
CUST-2685,48,Standard,East,Individual,3,Medium,0,2,3,Ticket,0,1,0,6.3,48.9,0,7.1,2.1,107.0,13.6,4,17,0
CUST-2686,70,Basic,North,Small Business,1,Low,0,2,1,Chat,0,0,0,8.1,19.0,0,1.6,4.9,92.9,28.0,3,4,1
CUST-2687,46,Standard,South,Individual,0,Medium,1,0,0,Email,1,0,1,12.1,34.3,0,0.0,2.5,77.3,-7.8,12,102,0
CUST-2688,43,Standard,West,Individual,2,Low,0,0,3,Call,0,0,0,22.9,24.8,0,0.0,3.6,133.1,-4.6,9,24,1
CUST-2689,21,Standard,West,Individual,0,Low,0,0,1,Email,0,1,1,31.0,34.9,0,0.0,5.0,82.3,11.7,3,108,0
CUST-2690,23,Basic,South,Individual,0,Low,0,0,0,Call,0,0,1,85.1,94.1,1,0.0,4.2,84.1,11.7,5,61,0
CUST-2691,47,Standard,North,Small Business,2,Low,0,0,2,Chat,1,0,1,38.5,60.5,0,0.0,1.7,57.9,-32.3,5,3,0
CUST-2692,15,Premium,North,Individual,2,Medium,0,1,2,Email,1,1,1,12.2,37.6,0,0.4,2.4,91.1,-16.0,1,28,0
CUST-2693,25,Standard,North,Individual,1,Low,1,1,2,Call,0,0,1,2.2,59.4,0,0.3,3.8,80.3,-17.5,1,17,1
CUST-2694,36,Standard,West,Small Business,1,Medium,0,0,2,Email,0,0,1,21.8,67.0,0,0.0,2.2,153.2,0.1,34,25,1
CUST-2695,51,Premium,North,Individual,1,High,0,0,1,Email,1,0,1,11.0,19.2,0,0.0,4.4,122.4,2.4,8,26,1
CUST-2696,15,Basic,North,Individual,0,Medium,0,0,2,Chat,0,0,1,10.4,21.8,0,0.0,3.6,79.7,30.8,6,31,0
CUST-2697,68,Standard,West,Individual,1,Low,0,2,1,Call,0,0,0,8.2,8.6,0,1.5,4.4,107.0,-19.2,12,18,1
CUST-2698,21,Premium,West,Individual,2,Medium,0,1,2,Call,0,0,0,3.7,13.8,0,3.0,4.2,83.8,-27.2,6,28,1
CUST-2699,13,Basic,East,Individual,1,Low,0,0,2,Ticket,0,0,0,1.9,2.4,0,0.0,3.2,79.7,-20.1,8,11,1
CUST-2700,19,Standard,West,Individual,2,Low,0,0,3,Call,0,0,1,34.2,34.4,0,0.0,5.0,48.6,-9.6,1,23,1
CUST-2701,34,Basic,South,Individual,0,High,0,0,0,Email,3,1,1,4.1,16.3,0,0.0,3.4,74.4,-1.8,3,63,1
CUST-2702,68,Standard,West,Individual,1,Low,0,0,3,Chat,1,0,1,24.1,58.2,0,0.0,3.7,126.6,-14.4,2,8,0
CUST-2703,52,Standard,West,Small Business,1,High,1,1,1,Ticket,0,0,0,25.9,76.2,0,2.0,4.2,100.8,-22.8,1,2,1
CUST-2704,27,Basic,North,Small Business,3,Low,1,0,4,Ticket,0,0,1,7.3,27.2,0,0.0,4.5,96.6,-18.4,6,2,0
CUST-2705,29,Standard,East,Enterprise,0,Low,0,0,1,Email,0,0,0,16.2,36.9,0,0.0,4.3,86.3,-3.8,3,115,0
CUST-2706,28,Basic,North,Enterprise,0,Low,0,1,0,Chat,0,1,0,24.9,33.6,0,2.7,3.6,87.9,-23.5,12,51,1
CUST-2707,35,Basic,East,Enterprise,3,Medium,1,0,3,Ticket,0,0,0,2.9,15.4,0,0.0,4.4,135.8,-15.3,2,10,1
CUST-2708,8,Basic,North,Small Business,0,Low,1,0,0,Chat,0,0,1,3.7,16.9,0,0.0,4.0,107.2,-17.7,2,159,0
CUST-2709,16,Premium,South,Small Business,0,Low,0,2,0,Call,0,0,1,25.3,26.4,0,0.3,3.6,121.7,8.9,11,163,0
CUST-2710,36,Basic,North,Individual,0,Medium,1,0,1,Ticket,0,0,0,6.6,7.3,0,0.0,4.3,108.4,11.8,0,97,1
CUST-2711,30,Premium,North,Small Business,3,High,0,0,3,Ticket,0,0,0,2.3,4.6,0,0.0,2.8,124.4,-2.4,3,19,1
CUST-2712,18,Standard,South,Individual,1,Medium,1,2,1,Chat,0,0,0,14.7,38.4,0,3.0,4.2,125.3,-21.9,1,6,1
CUST-2713,2,Basic,South,Small Business,2,Low,1,0,2,Ticket,0,0,1,32.8,45.2,0,0.0,3.6,85.1,-13.4,2,16,1
CUST-2714,49,Standard,West,Individual,2,Low,0,0,5,Call,0,0,1,7.3,20.7,0,0.0,3.4,114.9,12.0,5,12,0
CUST-2715,4,Standard,North,Small Business,0,Medium,1,0,0,Ticket,0,1,1,6.0,12.5,0,0.0,4.2,124.7,-5.1,4,163,0
CUST-2716,7,Standard,South,Individual,1,Medium,1,1,2,Email,2,0,1,4.7,35.1,0,0.4,2.8,87.5,-5.0,2,27,1
CUST-2717,39,Basic,South,Individual,0,High,0,1,1,Ticket,0,0,0,13.0,62.6,0,0.3,4.4,91.8,-27.5,1,157,0
CUST-2718,13,Basic,West,Individual,1,Medium,1,0,2,Email,0,0,0,17.0,20.6,0,0.0,2.1,146.3,-6.6,2,13,0
CUST-2719,31,Basic,East,Individual,3,Low,1,0,4,Ticket,0,0,0,2.9,8.6,0,0.0,1.2,135.5,-7.5,6,18,1
CUST-2720,71,Basic,South,Individual,2,Low,1,0,2,Ticket,1,0,1,32.3,38.3,0,0.0,3.4,97.5,-35.3,2,19,1
CUST-2721,63,Basic,South,Individual,1,Medium,0,1,1,Ticket,1,0,1,15.1,64.5,0,4.5,2.3,111.5,-4.0,0,7,0
CUST-2722,56,Basic,North,Individual,4,Low,1,1,4,Chat,0,0,0,16.5,27.5,0,1.6,1.7,118.5,-20.6,12,17,1
CUST-2723,42,Basic,West,Individual,2,High,1,0,3,Ticket,2,0,1,2.5,15.1,0,0.0,4.0,110.9,8.2,2,7,0
CUST-2724,61,Basic,North,Small Business,0,Low,0,0,1,Ticket,0,1,1,19.5,26.4,0,0.0,4.6,87.5,-12.3,3,97,0
CUST-2725,42,Basic,East,Individual,1,Medium,0,0,1,Call,0,0,1,22.7,57.1,0,0.0,4.1,139.0,-0.3,3,6,0
CUST-2726,56,Basic,West,Individual,0,Low,0,0,0,Call,0,0,0,10.3,13.5,0,0.0,4.4,81.5,-21.9,6,33,1
CUST-2727,36,Premium,North,Enterprise,1,Low,1,0,2,Email,0,0,1,18.3,27.4,0,0.0,4.1,141.4,-1.1,1,29,1
CUST-2728,68,Basic,South,Individual,2,Medium,0,0,3,Chat,0,1,1,5.3,9.1,0,0.0,4.4,111.4,-21.2,7,18,0
CUST-2729,7,Standard,South,Individual,0,Medium,0,0,0,Call,0,1,1,20.4,33.6,0,0.0,3.9,100.0,-25.4,0,54,1
CUST-2730,54,Basic,West,Individual,1,Low,0,0,1,Call,1,0,1,15.2,27.1,0,0.0,2.7,99.7,-2.3,6,18,0
CUST-2731,1,Premium,South,Small Business,0,Low,0,1,1,Chat,0,0,0,17.5,19.6,0,0.4,3.3,111.7,-11.8,0,163,1
CUST-2732,44,Basic,North,Individual,2,Medium,0,0,3,Email,0,0,1,5.8,32.4,0,0.0,3.3,130.4,-7.7,1,18,0
CUST-2733,45,Premium,West,Individual,1,Medium,0,1,2,Ticket,0,0,0,31.1,33.1,0,2.3,3.9,130.1,17.8,3,1,1
CUST-2734,47,Standard,South,Small Business,1,Low,1,2,2,Ticket,1,0,0,35.0,37.9,0,0.7,3.7,127.5,0.5,1,27,0
CUST-2735,13,Basic,South,Individual,2,Medium,0,0,2,Ticket,0,0,1,2.2,6.9,0,0.0,1.3,17.9,-22.1,0,20,1
CUST-2736,22,Premium,East,Small Business,1,Low,0,0,3,Call,1,0,1,40.4,65.6,0,0.0,1.8,40.1,-8.6,1,4,1
CUST-2737,21,Standard,East,Individual,1,Medium,1,0,2,Call,0,1,0,29.9,33.3,0,0.0,4.5,47.1,64.5,11,13,0
CUST-2738,9,Basic,West,Individual,1,Medium,1,1,2,Chat,0,0,0,16.1,19.8,0,7.8,2.7,114.0,-12.5,6,22,1
CUST-2739,26,Standard,East,Small Business,0,Low,0,0,0,Chat,0,1,1,1.1,17.0,0,0.0,2.7,125.4,3.1,0,71,0
CUST-2740,9,Premium,North,Individual,2,Medium,0,2,3,Ticket,0,0,1,14.8,41.4,0,2.3,4.1,126.9,9.3,8,28,1
CUST-2741,15,Standard,South,Small Business,1,Low,1,1,1,Ticket,0,1,1,12.6,30.7,0,1.2,4.2,126.8,8.7,15,10,0
CUST-2742,10,Basic,South,Enterprise,1,Low,0,1,1,Ticket,1,0,1,5.1,16.6,0,6.0,2.0,106.7,-7.5,0,10,1
CUST-2743,42,Standard,South,Individual,1,Medium,0,0,1,Call,0,1,1,35.9,51.6,0,0.0,4.6,122.5,10.9,6,24,0
CUST-2744,24,Standard,West,Enterprise,1,Low,0,0,1,Ticket,0,1,1,7.7,19.6,0,0.0,2.9,145.9,-9.1,1,1,0
CUST-2745,49,Premium,West,Individual,3,Medium,0,1,4,Call,0,0,1,17.4,24.0,0,4.0,1.4,92.4,-23.1,3,21,1
CUST-2746,26,Standard,East,Small Business,3,Low,0,1,3,Ticket,0,0,1,12.0,29.6,0,0.6,5.0,119.2,5.7,1,8,0
CUST-2747,37,Basic,South,Individual,2,Medium,0,1,3,Chat,0,0,0,42.2,59.6,0,5.5,1.9,82.4,-16.5,0,29,0
CUST-2748,68,Premium,South,Individual,2,Low,0,2,3,Chat,0,0,0,13.9,28.9,0,1.1,2.2,137.3,-15.7,4,8,1
CUST-2749,50,Basic,South,Individual,1,Low,1,0,2,Call,0,1,0,6.5,21.6,0,0.0,5.0,57.3,18.8,8,29,0
CUST-2750,24,Basic,South,Individual,1,Medium,1,1,1,Ticket,1,0,1,25.6,29.7,0,2.1,3.3,72.1,-21.4,16,22,1
CUST-2751,19,Standard,South,Individual,0,Low,0,0,1,Ticket,1,0,0,29.2,68.5,0,0.0,2.8,96.2,-22.2,8,58,1
CUST-2752,60,Standard,North,Enterprise,0,High,0,1,0,Chat,1,0,1,54.6,127.5,1,1.3,3.3,106.0,-16.6,1,155,1
CUST-2753,39,Basic,South,Small Business,2,Medium,0,0,2,Call,1,0,1,27.4,39.6,0,0.0,3.0,71.8,-14.4,5,17,0
CUST-2754,18,Standard,North,Individual,1,Low,0,0,1,Chat,2,0,1,1.0,4.8,0,0.0,3.1,176.1,-19.0,0,6,0
CUST-2755,19,Basic,South,Individual,3,High,0,2,3,Call,0,0,0,35.3,41.1,0,4.0,1.6,154.7,-5.7,2,25,1
CUST-2756,36,Standard,West,Small Business,1,Low,0,0,1,Call,0,1,1,13.2,33.4,0,0.0,5.0,85.7,4.8,0,24,0
CUST-2757,55,Premium,West,Individual,0,Low,2,1,1,Chat,0,0,1,3.2,7.9,0,0.6,5.0,92.2,17.2,7,80,0
CUST-2758,69,Basic,North,Individual,2,Low,1,0,2,Email,0,0,1,76.8,90.8,1,0.0,2.5,81.7,-20.1,0,23,1
CUST-2759,47,Basic,South,Individual,1,High,1,0,1,Ticket,0,0,1,21.0,22.6,0,0.0,2.8,119.7,-0.5,6,25,0
CUST-2760,49,Basic,West,Individual,0,Medium,0,3,0,Call,0,2,0,44.6,96.1,0,22.1,2.8,60.7,-1.2,0,103,0
CUST-2761,33,Premium,West,Individual,1,Medium,0,0,1,Ticket,1,1,1,3.9,31.5,0,0.0,4.8,142.2,0.3,3,1,1
CUST-2762,21,Basic,South,Small Business,2,Medium,0,0,2,Ticket,1,0,1,30.0,55.8,0,0.0,3.0,138.3,-9.5,1,11,0
CUST-2763,22,Basic,South,Small Business,2,Medium,1,0,3,Ticket,0,0,0,18.2,40.6,0,0.0,1.9,119.0,-1.9,0,10,1
CUST-2764,48,Standard,West,Individual,2,Medium,0,0,2,Ticket,1,0,1,9.8,9.8,0,0.0,1.8,96.6,13.6,2,19,0
CUST-2765,37,Standard,South,Enterprise,1,Low,0,1,2,Email,0,1,0,4.8,5.9,0,0.3,3.5,59.8,-34.7,16,18,1
CUST-2766,15,Basic,East,Individual,0,Low,0,1,0,Email,0,0,1,8.3,21.7,0,1.8,5.0,55.8,5.1,0,92,0
CUST-2767,35,Standard,South,Individual,1,Low,1,1,1,Ticket,0,0,1,15.3,37.2,0,9.0,3.3,70.6,-12.3,2,8,0
CUST-2768,71,Basic,West,Individual,2,High,1,0,4,Chat,0,1,0,26.4,47.5,0,0.0,2.7,127.7,-8.8,0,10,1
CUST-2769,32,Premium,West,Individual,3,Medium,0,0,5,Ticket,0,0,1,11.5,22.8,0,0.0,1.8,128.9,-7.4,1,7,0
CUST-2770,11,Basic,North,Individual,0,Medium,0,0,0,Call,0,0,1,10.0,21.0,0,0.0,3.6,80.3,-24.9,1,71,0
CUST-2771,10,Basic,East,Individual,2,Low,0,0,2,Ticket,1,0,0,0.2,1.5,0,0.0,3.0,134.4,-12.4,3,18,0
CUST-2772,57,Standard,West,Individual,1,Low,0,0,1,Email,1,0,0,59.6,99.2,1,0.0,3.9,121.0,0.7,7,19,1
CUST-2773,25,Basic,East,Individual,1,Medium,0,0,2,Call,0,0,1,29.5,35.1,0,0.0,3.4,37.3,-16.8,2,9,0
CUST-2774,2,Standard,South,Small Business,0,Low,1,0,0,Call,0,0,1,109.9,113.4,1,0.0,4.2,80.8,-8.4,7,91,1
CUST-2775,64,Basic,West,Small Business,0,Medium,0,2,0,Email,1,0,1,50.6,64.2,1,4.9,4.0,84.4,-16.6,0,144,0
CUST-2776,35,Basic,North,Individual,0,Low,0,2,1,Email,1,0,1,39.8,40.1,0,0.3,2.0,130.0,-5.1,0,43,0
CUST-2777,7,Standard,West,Small Business,1,Medium,0,0,1,Call,0,1,1,1.2,49.9,0,0.0,3.6,111.9,-5.9,0,9,1
CUST-2778,18,Standard,North,Enterprise,2,Medium,0,0,2,Email,0,1,1,19.1,26.0,0,0.0,3.5,139.5,-4.7,2,18,1
CUST-2779,67,Standard,East,Small Business,2,Medium,0,1,3,Email,0,0,0,5.1,10.4,0,0.4,4.3,143.4,4.5,2,25,1
CUST-2780,42,Basic,North,Individual,0,Low,2,0,0,Ticket,0,0,1,42.7,45.1,0,0.0,3.9,129.8,-6.1,6,47,0
CUST-2781,39,Basic,South,Individual,0,Medium,0,0,0,Call,0,0,1,34.3,44.9,0,0.0,2.9,99.1,-10.0,24,134,0
CUST-2782,41,Basic,South,Small Business,0,Low,0,0,1,Email,0,0,1,3.7,11.1,0,0.0,1.7,102.6,-20.0,8,133,1
CUST-2783,24,Basic,South,Individual,3,High,0,2,3,Email,0,0,0,30.9,36.4,0,3.0,3.7,112.8,-8.6,8,14,0
CUST-2784,60,Standard,West,Individual,0,Medium,0,0,1,Call,0,0,1,86.7,88.9,1,0.0,2.8,92.3,-17.1,22,161,0
CUST-2785,46,Premium,South,Individual,1,Low,0,0,2,Ticket,1,0,0,8.8,14.8,0,0.0,3.4,19.5,-45.2,3,6,1
CUST-2786,19,Basic,South,Small Business,0,Medium,1,0,0,Email,1,0,1,9.1,34.8,0,0.0,4.2,120.8,-20.7,16,98,1
CUST-2787,68,Basic,West,Small Business,1,Medium,0,0,1,Ticket,0,0,0,0.5,24.2,0,0.0,3.5,111.6,-11.0,4,24,0
CUST-2788,42,Basic,East,Individual,1,Medium,1,1,1,Ticket,0,0,0,26.0,38.7,0,3.8,3.8,137.3,-8.0,5,28,1
CUST-2789,32,Basic,South,Individual,1,Low,0,0,1,Ticket,0,1,0,35.1,56.0,0,0.0,3.6,67.0,-18.0,0,16,1
CUST-2790,39,Basic,South,Enterprise,1,Low,1,0,2,Chat,0,0,0,1.0,15.2,0,0.0,2.7,72.1,-6.1,3,2,1
CUST-2791,36,Premium,West,Individual,1,High,1,0,1,Call,0,0,0,58.1,60.0,1,0.0,2.0,155.5,-13.8,18,2,0
CUST-2792,36,Standard,East,Individual,5,High,1,0,5,Chat,0,0,1,1.5,40.5,0,0.0,3.6,50.0,7.7,13,3,1
CUST-2793,3,Premium,East,Individual,0,Low,0,0,1,Call,0,0,0,16.8,27.2,0,0.0,4.6,66.7,-32.1,2,93,1
CUST-2794,8,Premium,East,Small Business,3,Low,0,0,4,Ticket,0,0,1,52.4,72.7,1,0.0,1.9,115.1,-8.0,4,25,0
CUST-2795,70,Standard,West,Small Business,1,Low,0,1,1,Ticket,0,0,0,52.7,83.9,1,4.0,2.2,47.8,-18.1,9,16,1
CUST-2796,41,Standard,North,Enterprise,3,Low,1,0,4,Ticket,0,0,0,2.9,34.6,0,0.0,3.3,64.5,3.1,1,9,0
CUST-2797,68,Basic,North,Individual,2,Low,1,2,2,Ticket,1,0,1,71.0,111.6,1,0.8,2.4,112.5,-8.2,1,8,1
CUST-2798,13,Standard,South,Individual,3,Low,1,0,3,Ticket,1,0,1,6.3,21.9,0,0.0,2.0,81.0,-13.7,0,10,0
CUST-2799,49,Premium,South,Individual,2,Medium,0,1,2,Chat,2,1,1,8.4,23.4,0,1.0,2.8,89.1,-4.7,0,24,1
CUST-2800,60,Basic,South,Small Business,2,Low,3,0,4,Ticket,0,0,1,22.5,26.6,0,0.0,3.3,108.0,9.3,11,23,0
CUST-2801,2,Premium,North,Individual,0,Medium,1,0,0,Ticket,1,1,1,2.4,8.0,0,0.0,4.3,121.7,-5.1,4,124,0
CUST-2802,60,Basic,West,Individual,1,Medium,1,0,4,Ticket,0,0,1,15.3,29.2,0,0.0,5.0,123.5,-0.4,3,15,0
CUST-2803,5,Premium,South,Small Business,2,Medium,0,0,2,Chat,0,1,1,33.9,38.2,0,0.0,4.4,103.1,0.5,0,5,0
CUST-2804,44,Premium,West,Individual,0,Medium,2,1,0,Email,0,0,1,13.7,20.4,0,1.7,2.7,105.8,-13.5,2,55,1
CUST-2805,27,Standard,South,Individual,1,Medium,1,0,1,Call,0,0,1,1.3,4.0,0,0.0,2.8,143.5,-16.4,23,23,1
CUST-2806,32,Standard,West,Small Business,0,Medium,0,0,1,Call,0,1,1,32.7,53.5,0,0.0,4.5,122.2,-9.7,3,57,0
CUST-2807,21,Standard,West,Individual,2,Medium,1,0,2,Email,0,0,0,5.5,20.5,0,0.0,3.3,125.1,-2.3,0,20,1
CUST-2808,8,Premium,North,Individual,2,Low,0,0,2,Email,0,0,1,32.8,52.1,0,0.0,4.2,105.6,-31.7,2,9,0
CUST-2809,50,Premium,West,Individual,2,Low,2,0,2,Chat,0,0,1,55.7,64.5,1,0.0,2.2,119.8,-14.1,0,15,1
CUST-2810,67,Standard,East,Individual,0,Medium,0,2,1,Call,1,0,0,28.1,48.1,0,1.4,3.8,122.4,-28.4,5,91,0
CUST-2811,44,Standard,North,Individual,0,Medium,0,0,0,Email,0,0,0,0.7,10.1,0,0.0,4.2,72.9,-15.6,2,129,1
CUST-2812,58,Standard,South,Small Business,0,High,1,0,2,Email,1,0,1,21.5,33.0,0,0.0,5.0,99.0,2.0,0,108,0
CUST-2813,3,Premium,North,Individual,0,Low,2,2,0,Chat,0,0,0,6.4,8.4,0,0.8,3.5,56.0,-41.7,9,76,0
CUST-2814,70,Standard,East,Enterprise,1,Low,1,0,3,Chat,0,0,0,4.4,5.0,0,0.0,4.5,135.2,-20.2,4,16,1
CUST-2815,2,Premium,East,Individual,3,Low,0,1,3,Ticket,0,0,1,28.6,49.1,0,1.7,2.5,38.7,-52.9,3,8,0
CUST-2816,44,Standard,West,Individual,1,Low,0,3,1,Email,2,0,1,6.8,40.0,0,3.6,3.7,114.0,-19.4,7,20,0
CUST-2817,2,Basic,East,Individual,0,Medium,1,0,0,Chat,0,0,1,3.1,9.8,0,0.0,3.1,132.1,-1.9,4,78,0
CUST-2818,35,Basic,East,Small Business,0,Medium,0,0,1,Call,0,0,1,3.7,31.9,0,0.0,3.8,58.6,27.8,0,165,0
CUST-2819,30,Standard,East,Individual,3,Medium,0,1,3,Chat,0,0,0,22.6,27.5,0,0.3,2.2,63.7,-6.2,1,6,0
CUST-2820,8,Basic,East,Small Business,1,Low,1,0,1,Call,0,0,0,12.2,32.0,0,0.0,3.8,102.4,-8.9,4,9,1
CUST-2821,22,Basic,South,Small Business,1,Medium,0,0,1,Ticket,0,0,1,4.7,17.8,0,0.0,2.5,55.8,8.6,0,5,0
CUST-2822,44,Standard,South,Enterprise,0,Medium,0,0,1,Email,0,0,1,1.7,2.2,0,0.0,2.8,101.9,12.0,1,84,0
CUST-2823,58,Basic,North,Small Business,0,Medium,1,4,0,Email,0,1,0,55.4,59.5,1,8.6,2.3,156.1,-0.0,4,106,1
CUST-2824,36,Basic,West,Individual,2,Medium,1,1,2,Chat,0,0,1,120.1,134.9,1,0.6,4.6,101.0,-12.0,12,21,0
CUST-2825,69,Standard,South,Small Business,2,Medium,0,0,3,Ticket,0,0,0,10.0,13.5,0,0.0,5.0,134.3,-3.9,6,23,0
CUST-2826,31,Premium,East,Enterprise,0,Low,0,0,0,Email,0,0,1,5.7,19.1,0,0.0,5.0,110.6,-10.1,3,113,0
CUST-2827,47,Standard,West,Enterprise,1,Medium,0,1,1,Chat,0,0,0,0.9,19.3,0,0.2,4.7,116.8,-21.6,1,24,1
CUST-2828,55,Premium,South,Individual,0,Medium,0,1,0,Chat,0,0,1,7.3,13.7,0,0.0,2.5,43.0,-21.7,1,110,0
CUST-2829,62,Standard,North,Small Business,1,Low,1,0,1,Chat,0,0,0,17.5,35.1,0,0.0,2.6,95.9,-23.0,7,4,1
CUST-2830,30,Basic,East,Individual,1,Low,0,0,1,Chat,1,1,1,14.9,30.3,0,0.0,4.4,121.0,5.6,13,16,1
CUST-2831,55,Standard,West,Individual,4,Low,0,1,5,Call,0,0,1,10.6,76.1,0,3.3,2.0,131.8,0.5,0,27,1
CUST-2832,16,Standard,South,Small Business,3,Low,2,1,4,Ticket,0,0,0,9.0,23.3,0,0.4,2.8,148.1,-4.3,5,14,1
CUST-2833,12,Basic,West,Enterprise,0,Medium,0,2,0,Call,1,0,0,76.5,81.4,1,2.9,2.5,80.3,17.7,6,166,1
CUST-2834,17,Basic,South,Individual,5,Low,0,0,5,Email,0,0,0,13.9,18.1,0,0.0,2.6,89.1,5.9,3,25,1
CUST-2835,16,Standard,North,Small Business,1,Low,1,0,2,Ticket,1,0,0,0.2,16.3,0,0.0,5.0,84.4,-15.9,2,27,1
CUST-2836,12,Basic,East,Individual,2,Low,0,0,3,Chat,0,0,0,24.0,25.7,0,0.0,4.4,80.2,-24.9,6,12,0
CUST-2837,8,Standard,North,Individual,2,Low,0,1,3,Email,0,0,0,17.5,21.4,0,2.0,3.4,111.7,4.1,3,14,1
CUST-2838,3,Basic,East,Individual,0,Medium,1,2,2,Chat,0,1,0,3.4,3.6,0,3.9,2.6,105.9,-8.5,3,124,0
CUST-2839,16,Standard,East,Individual,1,Medium,0,0,1,Email,2,1,1,24.6,35.4,0,0.0,2.2,124.7,-5.9,0,10,1
CUST-2840,30,Standard,West,Small Business,1,Low,1,0,1,Ticket,0,0,1,0.4,23.5,0,0.0,4.0,47.0,-27.3,4,29,1
CUST-2841,23,Basic,South,Individual,1,High,1,2,1,Ticket,0,1,1,25.9,36.6,0,0.4,2.8,83.8,-6.9,0,11,1
CUST-2842,5,Basic,North,Individual,0,Low,0,0,1,Call,0,0,0,3.2,8.3,0,0.0,3.9,149.1,-5.3,1,146,0
CUST-2843,65,Standard,North,Individual,0,Medium,0,0,0,Ticket,1,0,1,83.4,110.7,1,0.0,2.3,106.1,-14.0,0,35,1
CUST-2844,30,Premium,North,Individual,5,Medium,0,1,5,Email,0,0,0,14.3,24.3,0,5.7,1.9,92.1,25.0,14,28,1
CUST-2845,21,Premium,West,Enterprise,1,Medium,0,0,1,Ticket,0,1,0,0.2,17.8,0,0.0,3.1,118.1,-19.6,0,14,1
CUST-2846,70,Standard,West,Individual,0,High,0,1,0,Ticket,0,0,1,36.4,100.9,0,4.2,3.5,68.5,-14.8,3,109,0
CUST-2847,22,Standard,West,Individual,1,Medium,0,1,1,Ticket,0,0,1,34.8,60.0,0,3.0,5.0,138.6,3.1,4,27,0
CUST-2848,32,Basic,East,Small Business,2,High,0,1,3,Chat,0,0,1,28.8,57.3,0,0.6,2.5,90.2,-4.9,3,18,0
CUST-2849,33,Basic,North,Individual,0,Low,0,0,1,Chat,0,0,1,15.4,17.4,0,0.0,3.5,44.2,-38.0,5,54,0
CUST-2850,16,Basic,East,Small Business,2,Medium,0,2,2,Ticket,0,0,1,4.9,16.6,0,3.8,3.2,140.3,24.7,0,6,0
CUST-2851,38,Standard,North,Individual,1,Medium,0,0,2,Email,0,0,0,20.4,107.7,0,0.0,3.4,133.4,-8.2,13,25,1
CUST-2852,14,Basic,North,Individual,1,High,0,0,2,Ticket,0,0,1,37.7,43.5,0,0.0,5.0,87.4,-16.1,2,4,0
CUST-2853,36,Basic,South,Enterprise,0,High,0,0,0,Email,1,0,1,13.6,14.2,0,0.0,3.9,134.5,-21.6,2,126,0
CUST-2854,23,Standard,North,Small Business,0,High,0,0,1,Ticket,0,0,0,1.4,1.9,0,0.0,4.1,125.1,11.2,3,66,0
CUST-2855,66,Standard,West,Individual,1,Medium,0,0,2,Chat,0,0,0,74.0,131.7,1,0.0,2.3,145.3,-7.1,5,3,0
CUST-2856,2,Basic,West,Small Business,1,Low,0,0,2,Email,1,0,1,22.6,31.1,0,0.0,3.6,97.3,-7.4,0,10,1
CUST-2857,65,Basic,West,Enterprise,2,Low,0,1,3,Call,0,0,1,80.2,85.3,1,1.3,3.3,105.6,-31.6,2,7,0
CUST-2858,67,Standard,South,Individual,1,Low,1,0,1,Chat,0,0,0,4.1,15.0,0,0.0,4.3,149.9,-13.8,4,11,1
CUST-2859,52,Standard,South,Individual,0,Low,0,0,0,Chat,0,2,1,4.5,18.7,0,0.0,4.0,25.1,-55.5,3,177,0
CUST-2860,62,Standard,East,Individual,1,Low,2,1,1,Ticket,0,0,1,2.1,34.0,0,1.0,2.7,92.6,-20.3,0,17,1
CUST-2861,23,Basic,North,Individual,2,Low,0,2,3,Call,0,0,1,4.7,13.5,0,2.9,4.1,134.1,9.4,6,10,0
