customer_id,tenure_months,plan_type,monthly_charges,total_charges,internet_service,payment_method,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,days_since_last_complaint,churned
CUST-1825,1,Month-to-month,19.8,19.8,No,Mailed check,1,Medium,2,0,1,Email,0,0,1,9.3,21.4,0,0.0,2.2,16,1
CUST-1826,4,Month-to-month,76.65,333.6,Fiber optic,Bank transfer (automatic),4,Low,0,0,6,Email,0,0,1,38.7,69.9,0,0.0,2.6,9,1
CUST-1827,5,Month-to-month,99.15,465.05,Fiber optic,Mailed check,0,Low,1,0,0,Chat,0,0,1,19.2,43.6,0,0.0,4.1,111,1
CUST-1828,9,Month-to-month,44.95,431.0,DSL,Mailed check,0,Low,0,0,0,Chat,0,0,0,6.4,11.2,0,0.0,3.6,75,1
CUST-1829,18,Month-to-month,49.55,878.35,DSL,Mailed check,0,Low,1,1,1,Chat,1,0,1,3.5,8.2,0,5.4,4.3,176,1
CUST-1830,25,Month-to-month,95.9,2448.75,Fiber optic,Electronic check,1,High,0,1,1,Email,0,0,1,6.1,16.8,0,1.1,2.7,3,1
CUST-1831,17,Month-to-month,81.5,1329.2,Fiber optic,Bank transfer (automatic),1,Medium,0,0,1,Call,0,1,0,18.1,20.7,0,0.0,4.0,12,1
CUST-1832,52,Month-to-month,84.1,4348.65,Fiber optic,Electronic check,1,Low,1,1,1,Chat,0,0,0,16.3,28.2,0,1.1,3.3,13,1
CUST-1833,3,Month-to-month,36.45,93.7,DSL,Mailed check,0,Medium,1,1,0,Ticket,0,0,1,7.2,26.6,0,0.6,3.9,152,1
CUST-1834,1,Month-to-month,25.05,25.05,DSL,Mailed check,1,High,2,1,2,Ticket,0,0,1,3.9,6.7,0,0.7,5.0,10,1
CUST-1835,8,Month-to-month,49.85,365.55,DSL,Electronic check,1,Low,0,0,1,Ticket,0,0,0,9.9,48.0,0,0.0,3.6,28,1
CUST-1836,43,Month-to-month,55.55,2342.2,DSL,Credit card (automatic),0,Low,0,1,1,Call,1,1,0,4.0,12.4,0,0.4,4.3,109,1
CUST-1837,22,One year,69.5,1498.2,DSL,Bank transfer (automatic),2,High,1,0,3,Chat,0,0,0,16.2,19.2,0,0.0,3.2,13,1
CUST-1838,54,Month-to-month,104.3,5278.15,Fiber optic,Electronic check,2,High,1,2,2,Call,0,0,0,13.1,13.9,0,4.3,1.7,28,1
CUST-1839,1,Month-to-month,93.85,93.85,Fiber optic,Electronic check,1,Low,0,0,1,Chat,1,1,1,13.7,17.8,0,0.0,3.6,18,1
CUST-1840,1,Month-to-month,50.45,50.45,DSL,Mailed check,3,Low,1,0,3,Ticket,0,0,0,7.0,14.7,0,0.0,3.9,29,1
CUST-1841,7,Month-to-month,74.65,521.1,DSL,Electronic check,0,Low,0,0,0,Ticket,0,1,1,2.3,10.1,0,0.0,4.4,54,1
CUST-1842,12,Month-to-month,94.2,1046.1,Fiber optic,Electronic check,4,Low,1,0,4,Call,0,0,1,20.3,23.0,0,0.0,2.7,22,1
CUST-1843,54,One year,106.55,5763.3,Fiber optic,Bank transfer (automatic),0,Medium,2,1,0,Chat,0,0,1,83.9,87.5,1,1.6,3.1,61,1
CUST-1844,1,Month-to-month,20.1,20.1,No,Mailed check,1,Low,0,0,2,Ticket,0,1,1,25.4,39.0,0,0.0,5.0,17,1
CUST-1845,23,Month-to-month,83.8,1900.25,Fiber optic,Electronic check,0,Low,0,0,1,Chat,0,2,1,50.3,68.2,1,0.0,5.0,89,1
CUST-1846,3,Month-to-month,55.15,159.15,DSL,Mailed check,1,Low,0,1,2,Chat,0,0,1,2.3,3.7,0,2.2,2.1,9,1
CUST-1847,10,Month-to-month,86.65,856.65,Fiber optic,Electronic check,2,High,0,0,2,Email,0,0,0,1.4,14.6,0,0.0,3.6,2,1
CUST-1848,37,Month-to-month,106.75,4056.75,Fiber optic,Bank transfer (automatic),3,Low,1,1,3,Chat,1,0,0,33.4,63.2,0,0.3,3.8,23,1
CUST-1849,31,Month-to-month,78.45,2435.15,Fiber optic,Electronic check,0,Low,0,3,2,Call,0,1,1,13.9,14.4,0,4.8,4.2,124,1
CUST-1850,34,Month-to-month,87.45,2874.15,Fiber optic,Electronic check,1,High,0,0,2,Ticket,1,0,1,40.3,51.7,0,0.0,4.4,4,1
CUST-1851,29,Month-to-month,70.75,1974.8,Fiber optic,Electronic check,2,Medium,0,0,2,Call,0,0,1,15.1,25.6,0,0.0,3.9,21,1
CUST-1852,12,Month-to-month,101.35,1218.55,Fiber optic,Electronic check,2,Low,0,0,3,Chat,0,1,1,1.8,5.0,0,0.0,2.2,15,1
CUST-1853,1,Month-to-month,81.7,81.7,Fiber optic,Electronic check,3,Low,0,0,3,Call,0,0,1,13.9,34.8,0,0.0,3.3,3,1
CUST-1854,33,Month-to-month,68.25,2171.15,Fiber optic,Electronic check,0,Low,1,0,1,Ticket,1,0,0,25.2,25.3,0,0.0,4.1,147,1
CUST-1855,4,Month-to-month,79.15,317.25,Fiber optic,Electronic check,4,Medium,0,0,4,Chat,0,0,1,16.7,48.5,0,0.0,2.0,16,1
CUST-1856,35,Month-to-month,95.45,3474.05,Fiber optic,Electronic check,1,Low,0,0,1,Call,0,0,1,5.6,16.6,0,0.0,2.7,11,1
CUST-1857,19,One year,100.95,1875.55,Fiber optic,Electronic check,2,Low,0,0,2,Chat,0,0,0,59.3,67.4,1,0.0,2.4,1,1
CUST-1858,1,Month-to-month,69.1,69.1,Fiber optic,Mailed check,2,Low,0,0,2,Chat,0,0,0,25.2,41.4,0,0.0,1.9,23,1
CUST-1859,1,Month-to-month,69.6,69.6,Fiber optic,Electronic check,3,Low,1,1,3,Call,0,0,1,17.2,51.4,0,0.3,3.7,12,1
CUST-1860,31,One year,103.45,3066.45,Fiber optic,Electronic check,0,Medium,0,1,1,Chat,0,0,1,14.8,35.5,0,3.1,2.9,42,1
CUST-1861,4,Month-to-month,77.95,305.55,Fiber optic,Bank transfer (automatic),1,Low,2,0,1,Call,0,0,1,21.8,31.9,0,0.0,3.8,10,1
CUST-1862,1,Month-to-month,78.45,78.45,Fiber optic,Electronic check,1,Low,0,0,2,Ticket,0,0,1,14.4,16.0,0,0.0,3.0,11,1
CUST-1863,10,Month-to-month,29.5,255.25,DSL,Mailed check,2,High,1,1,2,Chat,1,0,0,8.5,14.2,0,3.2,5.0,25,1
CUST-1864,2,Month-to-month,70.75,146.9,DSL,Electronic check,0,Medium,0,0,0,Call,0,0,0,11.3,36.1,0,0.0,3.4,102,1
CUST-1865,9,Month-to-month,84.45,762.5,Fiber optic,Electronic check,2,Low,0,1,3,Ticket,1,0,1,4.9,27.8,0,0.4,3.3,27,1
CUST-1866,4,Month-to-month,85.65,338.9,Fiber optic,Electronic check,1,Medium,0,0,1,Email,0,1,0,33.0,39.5,0,0.0,3.4,12,1
CUST-1867,38,One year,70.15,2497.35,DSL,Credit card (automatic),1,Low,1,1,1,Chat,0,1,1,37.7,45.4,0,7.8,3.1,10,1
CUST-1868,51,Month-to-month,97.8,4913.3,Fiber optic,Electronic check,0,Medium,0,0,0,Ticket,0,0,1,30.5,44.3,0,0.0,2.6,113,1
CUST-1869,1,Month-to-month,46.3,46.3,DSL,Mailed check,2,Medium,1,0,2,Chat,0,0,1,14.3,21.3,0,0.0,3.9,26,1
CUST-1870,41,Month-to-month,106.3,4443.45,Fiber optic,Electronic check,1,Medium,0,1,2,Chat,0,1,1,5.6,6.7,0,1.4,4.1,10,1
CUST-1871,12,Month-to-month,89.4,1095.65,Fiber optic,Electronic check,2,Medium,0,0,2,Email,1,0,0,75.6,91.3,1,0.0,2.5,20,1
CUST-1872,5,Month-to-month,83.15,446.05,Fiber optic,Credit card (automatic),0,Low,1,1,1,Ticket,0,0,0,33.9,46.5,0,0.1,3.7,129,1
CUST-1873,10,Month-to-month,74.15,811.8,Fiber optic,Mailed check,1,Medium,1,0,2,Chat,0,0,1,34.4,37.1,0,0.0,5.0,10,1
CUST-1874,11,Month-to-month,99.5,1056.95,Fiber optic,Electronic check,1,Low,1,0,2,Ticket,0,1,0,22.5,42.0,0,0.0,4.3,16,1
CUST-1875,1,Month-to-month,44.15,44.15,DSL,Mailed check,2,Low,1,1,3,Email,1,0,0,7.6,28.0,0,3.9,3.9,17,1
CUST-1876,16,Month-to-month,53.9,834.15,DSL,Mailed check,0,High,0,2,0,Ticket,0,0,0,4.6,8.1,0,2.5,3.1,72,1
CUST-1877,1,Month-to-month,85.45,85.45,Fiber optic,Mailed check,0,Medium,0,0,0,Email,0,0,0,2.7,4.6,0,0.0,4.1,102,1
CUST-1878,4,Month-to-month,50.85,239.55,DSL,Mailed check,0,High,0,1,0,Ticket,2,0,1,22.5,25.1,0,1.5,3.1,159,1
CUST-1879,1,Month-to-month,59.2,59.2,DSL,Electronic check,0,Low,0,0,0,Email,0,0,0,4.5,12.7,0,0.0,4.9,147,1
CUST-1880,13,Month-to-month,83.2,1060.6,Fiber optic,Electronic check,1,Low,0,0,1,Ticket,0,0,1,10.8,15.4,0,0.0,3.6,11,1
CUST-1881,1,Month-to-month,54.9,54.9,DSL,Electronic check,3,Low,2,1,3,Call,0,0,0,39.4,52.8,0,0.2,4.5,3,1
CUST-1882,21,Month-to-month,103.9,2254.2,Fiber optic,Electronic check,1,Medium,0,0,2,Call,1,0,0,7.9,16.7,0,0.0,3.7,13,1
CUST-1883,11,Month-to-month,19.25,180.3,No,Mailed check,2,Low,1,1,2,Chat,0,0,1,7.1,20.4,0,5.2,2.4,26,1
CUST-1884,2,Month-to-month,75.45,158.4,Fiber optic,Mailed check,0,Low,0,0,0,Email,1,0,0,29.1,32.1,0,0.0,3.4,48,1
CUST-1885,2,Month-to-month,54.85,104.2,DSL,Mailed check,1,Low,0,0,1,Chat,0,0,0,16.9,27.6,0,0.0,2.3,13,1
CUST-1886,1,Month-to-month,95.1,95.1,Fiber optic,Electronic check,2,Medium,0,0,2,Call,0,0,0,19.0,44.8,0,0.0,2.3,13,1
CUST-1887,6,Month-to-month,75.5,438.0,Fiber optic,Electronic check,0,Low,0,2,2,Chat,2,1,0,3.2,13.7,0,3.6,2.9,125,1
CUST-1888,4,Month-to-month,73.75,325.45,Fiber optic,Electronic check,2,Medium,1,0,2,Ticket,1,0,1,7.7,21.7,0,0.0,2.8,27,1
CUST-1889,12,Month-to-month,96.05,1148.1,Fiber optic,Electronic check,2,Low,0,1,2,Email,0,1,0,10.6,46.6,0,4.9,3.8,11,1
CUST-1890,4,Month-to-month,88.95,355.2,Fiber optic,Electronic check,0,Low,0,0,0,Email,0,1,0,80.6,106.7,1,0.0,3.7,91,1
CUST-1891,4,Month-to-month,50.7,151.3,DSL,Credit card (automatic),1,Low,2,0,2,Ticket,0,0,1,1.0,4.0,0,0.0,2.6,7,1
CUST-1892,3,Month-to-month,53.4,188.7,DSL,Credit card (automatic),2,High,1,0,4,Email,0,0,1,44.5,64.8,0,0.0,3.5,8,1
CUST-1893,53,Month-to-month,101.9,5549.4,Fiber optic,Electronic check,2,Low,0,0,2,Email,0,1,0,3.1,50.0,0,0.0,2.9,10,1
CUST-1894,68,One year,83.0,5685.8,Fiber optic,Electronic check,0,Low,1,0,0,Chat,2,0,0,101.2,119.9,1,0.0,2.7,174,1
CUST-1895,1,Month-to-month,50.6,50.6,DSL,Mailed check,2,Medium,0,1,2,Email,1,0,0,4.9,6.6,0,0.7,4.0,14,1
CUST-1896,10,Month-to-month,89.5,863.1,Fiber optic,Electronic check,1,Low,1,0,1,Call,1,0,1,7.8,19.5,0,0.0,3.0,19,1
CUST-1897,1,Month-to-month,69.8,69.8,Fiber optic,Electronic check,0,Medium,0,0,3,Ticket,2,0,1,40.7,53.4,0,0.0,4.3,68,1
CUST-1898,51,Month-to-month,93.8,4750.95,Fiber optic,Bank transfer (automatic),0,Low,0,0,0,Email,0,0,0,10.2,12.1,0,0.0,4.3,38,1
CUST-1899,24,Month-to-month,101.05,2391.8,Fiber optic,Electronic check,2,Low,0,1,2,Call,0,0,1,24.0,33.8,0,2.1,3.5,20,1
CUST-1900,18,Month-to-month,94.7,1687.95,Fiber optic,Electronic check,1,Low,0,1,1,Ticket,1,0,1,20.2,51.0,0,1.5,5.0,2,1
CUST-1901,72,Two year,104.15,7689.95,Fiber optic,Bank transfer (automatic),1,Low,0,0,1,Chat,0,0,0,26.7,30.9,0,0.0,3.6,26,1
CUST-1902,4,Month-to-month,61.45,229.55,DSL,Credit card (automatic),1,Medium,2,0,1,Chat,0,0,0,39.9,59.6,0,0.0,3.4,3,1
CUST-1903,1,Month-to-month,90.55,90.55,Fiber optic,Electronic check,1,Medium,0,0,2,Chat,1,0,1,8.2,20.6,0,0.0,2.6,26,1
CUST-1904,26,Month-to-month,88.8,2274.35,Fiber optic,Bank transfer (automatic),1,Medium,1,2,1,Chat,0,0,1,47.6,61.1,0,0.6,4.9,7,1
CUST-1905,7,Month-to-month,85.2,602.55,Fiber optic,Mailed check,0,High,0,1,1,Call,0,1,1,84.9,89.2,1,0.1,4.5,44,1
CUST-1906,5,Month-to-month,91.4,449.75,Fiber optic,Electronic check,3,Low,1,0,3,Call,0,1,1,25.7,42.7,0,0.0,3.9,13,1
CUST-1907,42,Month-to-month,106.15,4512.7,Fiber optic,Bank transfer (automatic),2,Low,1,1,2,Email,0,0,0,19.2,31.4,0,0.2,2.7,5,1
CUST-1908,4,Month-to-month,45.3,196.95,DSL,Mailed check,1,Medium,1,0,2,Email,0,0,1,94.3,103.2,1,0.0,4.1,10,1
CUST-1909,2,Month-to-month,73.25,131.05,Fiber optic,Credit card (automatic),2,Medium,1,0,3,Chat,0,0,0,2.2,10.3,0,0.0,3.3,27,1
CUST-1910,8,Month-to-month,51.05,415.05,DSL,Electronic check,0,Low,0,0,1,Ticket,1,0,1,11.2,15.6,0,0.0,4.2,30,1
CUST-1911,9,Month-to-month,85.35,754.65,Fiber optic,Bank transfer (automatic),2,Medium,1,0,3,Ticket,2,0,1,6.2,8.9,0,0.0,3.5,10,1
CUST-1912,1,Month-to-month,75.35,75.35,Fiber optic,Electronic check,2,Low,0,1,2,Chat,0,0,0,2.0,19.4,0,0.2,3.5,2,1
CUST-1913,43,Month-to-month,75.2,3198.6,Fiber optic,Electronic check,2,Medium,0,0,3,Call,0,0,1,46.0,48.7,0,0.0,3.0,12,1
CUST-1914,1,Month-to-month,20.9,20.9,No,Mailed check,3,Medium,2,0,5,Call,0,0,0,9.7,11.9,0,0.0,2.6,23,1
CUST-1915,3,Month-to-month,43.3,123.65,DSL,Electronic check,3,Medium,0,0,4,Chat,0,0,1,3.4,26.3,0,0.0,2.8,15,1
CUST-1916,70,One year,109.5,7534.65,Fiber optic,Bank transfer (automatic),1,Low,1,3,2,Chat,0,1,0,11.1,12.1,0,14.4,4.5,4,1
CUST-1917,11,Month-to-month,84.8,906.85,Fiber optic,Credit card (automatic),0,Medium,2,1,0,Call,0,0,0,11.0,13.0,0,0.6,5.0,61,1
CUST-1918,50,Month-to-month,95.05,4888.7,Fiber optic,Electronic check,0,Medium,2,0,0,Call,0,0,0,3.1,4.2,0,0.0,4.5,98,1
CUST-1919,5,Month-to-month,50.35,237.25,DSL,Electronic check,3,Low,1,1,4,Call,0,1,0,17.5,55.6,0,1.4,4.3,27,1
CUST-1920,1,Month-to-month,74.6,74.6,Fiber optic,Bank transfer (automatic),3,Low,0,0,3,Chat,0,1,1,2.5,3.8,0,0.0,2.2,21,1
CUST-1921,16,Month-to-month,19.7,342.4,No,Mailed check,2,High,0,2,3,Call,0,0,0,5.2,5.3,0,12.5,3.8,8,1
CUST-1922,15,Month-to-month,59.45,892.65,DSL,Electronic check,2,Low,1,2,2,Ticket,1,0,1,29.5,40.9,0,7.1,2.6,18,1
CUST-1923,46,One year,105.2,4822.85,Fiber optic,Bank transfer (automatic),1,Low,0,0,1,Call,0,0,1,8.3,23.3,0,0.0,3.4,14,1
CUST-1924,8,Month-to-month,45.15,438.4,DSL,Mailed check,0,Low,0,1,0,Email,0,0,0,23.8,26.2,0,6.5,3.9,163,1
CUST-1925,31,Month-to-month,93.8,3019.5,Fiber optic,Electronic check,4,Medium,2,1,5,Call,1,0,0,5.4,10.6,0,0.0,3.0,4,1
CUST-1926,32,Month-to-month,96.2,3183.4,Fiber optic,Electronic check,3,High,0,0,4,Email,0,0,0,17.3,21.8,0,0.0,4.6,1,1
CUST-1927,1,Month-to-month,79.6,79.6,Fiber optic,Electronic check,4,Medium,0,0,5,Ticket,0,0,0,2.5,17.9,0,0.0,2.0,14,1
CUST-1928,20,Month-to-month,85.25,1734.5,Fiber optic,Electronic check,2,Low,0,1,2,Email,0,1,1,1.0,7.0,0,0.8,1.4,17,1
CUST-1929,26,Month-to-month,80.5,2088.8,Fiber optic,Electronic check,2,Medium,0,0,3,Chat,1,0,0,18.4,27.4,0,0.0,2.5,24,1
CUST-1930,5,Month-to-month,89.8,502.6,Fiber optic,Electronic check,1,Medium,1,1,1,Chat,0,0,1,34.6,52.6,0,0.1,3.4,16,1
CUST-1931,1,Month-to-month,50.75,50.75,DSL,Electronic check,2,Medium,0,0,2,Chat,0,0,1,28.0,36.1,0,0.0,4.1,2,1
CUST-1932,14,Month-to-month,89.65,1208.35,Fiber optic,Credit card (automatic),0,Low,0,0,1,Ticket,0,0,1,34.1,49.6,0,0.0,4.0,161,1
CUST-1933,36,One year,65.4,2498.4,DSL,Mailed check,0,Medium,0,0,0,Chat,1,1,1,15.2,25.3,0,0.0,4.8,62,1
CUST-1934,9,Month-to-month,72.9,651.4,DSL,Mailed check,2,Low,0,2,2,Call,1,0,0,27.4,42.4,0,22.8,1.7,23,1
CUST-1935,5,Month-to-month,40.0,223.45,DSL,Mailed check,2,Low,0,1,2,Ticket,0,0,1,2.0,3.1,0,2.1,4.1,13,1
CUST-1936,9,Month-to-month,99.45,919.4,Fiber optic,Credit card (automatic),3,Medium,0,0,3,Ticket,0,0,0,41.5,87.4,0,0.0,3.6,6,1
CUST-1937,2,Month-to-month,86.25,181.65,Fiber optic,Electronic check,2,High,0,0,6,Call,0,0,1,9.5,10.6,0,0.0,3.4,14,1
CUST-1938,1,Month-to-month,45.65,45.65,DSL,Electronic check,1,Low,0,1,4,Call,0,1,1,47.6,59.8,0,2.8,3.5,5,1
CUST-1939,8,Month-to-month,70.1,551.35,Fiber optic,Mailed check,1,High,0,1,1,Email,0,0,1,19.8,20.1,0,4.5,4.3,23,1
CUST-1940,2,Month-to-month,70.2,115.95,Fiber optic,Bank transfer (automatic),0,Low,1,0,0,Chat,0,0,1,2.4,11.2,0,0.0,4.6,72,1
CUST-1941,3,Month-to-month,55.35,165.2,DSL,Electronic check,0,Medium,1,1,1,Call,0,1,0,12.5,13.7,0,0.0,3.5,56,1
CUST-1942,51,Month-to-month,84.2,4146.05,Fiber optic,Electronic check,0,Low,0,1,1,Ticket,0,1,1,37.5,38.7,0,0.9,4.3,130,1
CUST-1943,2,Month-to-month,45.85,81.0,DSL,Mailed check,3,Low,0,1,3,Ticket,1,0,1,6.4,10.4,0,1.5,2.4,7,1
CUST-1944,39,Month-to-month,75.25,3017.65,Fiber optic,Electronic check,2,Medium,0,0,2,Call,0,0,1,4.6,7.9,0,0.0,4.8,12,1
CUST-1945,12,Month-to-month,100.15,1164.3,Fiber optic,Bank transfer (automatic),2,Medium,0,0,3,Chat,0,0,1,0.4,2.2,0,0.0,3.8,15,1
CUST-1946,26,Month-to-month,105.75,2710.25,Fiber optic,Electronic check,2,Medium,1,2,2,Email,0,0,0,26.8,37.2,0,3.0,3.1,17,1
CUST-1947,18,Month-to-month,48.35,810.7,DSL,Electronic check,0,Medium,1,1,1,Email,0,0,0,10.8,36.8,0,1.2,5.0,99,1
CUST-1948,2,Month-to-month,24.4,36.55,DSL,Mailed check,0,Medium,4,0,0,Chat,0,1,1,4.4,34.4,0,0.0,4.6,122,1
CUST-1949,4,Month-to-month,20.95,85.5,No,Bank transfer (automatic),1,High,1,0,1,Chat,0,1,1,21.1,25.2,0,0.0,4.0,26,1
CUST-1950,1,Month-to-month,49.55,49.55,DSL,Electronic check,1,Low,1,3,3,Ticket,0,0,1,3.6,27.6,0,7.5,2.7,8,1
CUST-1951,9,Month-to-month,20.25,178.5,No,Mailed check,2,Low,0,1,5,Call,0,0,0,29.7,70.8,0,2.2,2.5,9,1
CUST-1952,2,Month-to-month,50.15,115.1,DSL,Credit card (automatic),1,Low,1,0,2,Email,0,0,1,20.1,24.6,0,0.0,2.9,12,1
CUST-1953,29,Month-to-month,95.9,2745.2,Fiber optic,Electronic check,1,Low,0,1,1,Chat,0,0,0,6.5,39.7,0,0.1,3.6,22,1
CUST-1954,1,Month-to-month,25.25,25.25,DSL,Electronic check,0,Medium,0,0,0,Ticket,0,0,0,47.7,54.4,0,0.0,3.8,146,1
CUST-1955,9,Month-to-month,45.15,416.45,DSL,Electronic check,2,Low,1,2,2,Email,1,0,0,18.8,26.3,0,5.1,4.6,8,1
CUST-1956,50,Month-to-month,84.4,4116.15,Fiber optic,Bank transfer (automatic),1,Low,1,2,2,Ticket,0,0,0,3.2,11.0,0,1.8,1.6,24,1
CUST-1957,1,Month-to-month,75.1,75.1,Fiber optic,Electronic check,1,Low,0,0,1,Ticket,0,0,1,29.2,44.9,0,0.0,3.2,28,1
CUST-1958,54,One year,70.15,3715.65,DSL,Credit card (automatic),2,Medium,0,0,2,Email,0,0,0,8.7,12.3,0,0.0,4.0,20,1
CUST-1959,42,Month-to-month,101.75,4273.45,Fiber optic,Electronic check,3,Low,1,0,3,Ticket,1,0,1,34.3,37.6,0,0.0,3.2,9,1
CUST-1960,1,Month-to-month,45.8,45.8,DSL,Electronic check,1,Low,0,1,1,Call,0,0,1,11.8,23.7,0,0.9,4.1,15,1
CUST-1961,1,Month-to-month,20.1,20.1,No,Mailed check,1,Medium,0,2,4,Ticket,1,0,1,1.8,11.6,0,16.0,2.5,3,1
CUST-1962,9,Month-to-month,40.65,328.95,DSL,Mailed check,3,Medium,0,0,4,Call,0,0,1,22.9,23.8,0,0.0,3.5,21,1
CUST-1963,46,Month-to-month,101.0,4680.05,Fiber optic,Electronic check,2,Low,0,0,2,Chat,0,0,0,8.5,36.5,0,0.0,2.5,1,1
CUST-1964,1,Month-to-month,69.1,69.1,Fiber optic,Electronic check,1,Medium,0,0,1,Email,0,0,1,65.4,69.6,1,0.0,4.0,6,1
CUST-1965,13,Month-to-month,75.0,999.45,Fiber optic,Mailed check,2,Low,0,0,3,Ticket,0,0,0,40.7,57.4,0,0.0,3.5,16,1
CUST-1966,19,One year,100.0,1888.65,Fiber optic,Bank transfer (automatic),2,High,0,0,3,Call,0,0,1,10.0,20.4,0,0.0,2.7,10,1
CUST-1967,1,Month-to-month,71.15,71.15,Fiber optic,Electronic check,0,Low,0,0,0,Ticket,0,1,0,0.6,10.8,0,0.0,3.0,78,1
CUST-1968,24,Month-to-month,54.15,1240.25,DSL,Credit card (automatic),1,High,2,0,1,Ticket,0,1,1,17.7,41.2,0,0.0,4.2,22,1
CUST-1969,67,Two year,108.75,7156.2,Fiber optic,Credit card (automatic),4,High,0,1,5,Call,0,0,0,23.9,49.4,0,0.4,3.1,14,1
CUST-1970,6,Month-to-month,49.15,270.8,DSL,Electronic check,1,Medium,1,0,1,Ticket,1,0,0,26.4,36.3,0,0.0,4.6,8,1
CUST-1971,20,Month-to-month,19.4,374.5,No,Electronic check,1,Low,1,0,4,Email,1,0,1,9.9,16.6,0,0.0,3.5,2,1
CUST-1972,20,Month-to-month,79.15,1520.9,Fiber optic,Electronic check,0,Medium,1,0,0,Email,1,0,1,3.5,15.1,0,0.0,4.0,165,1
CUST-1973,46,Month-to-month,80.4,3605.2,Fiber optic,Electronic check,2,Low,0,0,2,Email,0,0,0,18.9,20.4,0,0.0,3.9,7,1
CUST-1974,11,Month-to-month,102.0,1145.35,Fiber optic,Electronic check,3,High,2,0,4,Email,0,0,1,15.4,21.9,0,0.0,4.6,16,1
CUST-1975,2,Month-to-month,20.65,38.7,No,Mailed check,1,Medium,1,0,3,Call,1,0,1,118.1,131.1,1,0.0,4.1,18,1
CUST-1976,1,Month-to-month,70.8,70.8,Fiber optic,Mailed check,1,High,1,0,2,Ticket,0,0,0,19.7,36.9,0,0.0,4.0,20,1
CUST-1977,16,Month-to-month,89.05,1448.6,Fiber optic,Credit card (automatic),1,Medium,0,0,1,Call,0,0,1,4.6,19.9,0,0.0,3.4,3,1
CUST-1978,3,Month-to-month,96.6,291.9,Fiber optic,Electronic check,4,Medium,1,0,6,Ticket,1,1,0,10.3,12.6,0,0.0,3.7,22,1
CUST-1979,57,Month-to-month,104.5,5921.35,Fiber optic,Credit card (automatic),1,Medium,0,0,1,Chat,0,0,1,17.4,28.8,0,0.0,3.6,13,1
CUST-1980,5,Month-to-month,50.6,249.95,DSL,Mailed check,2,Low,0,1,2,Ticket,0,0,0,41.8,42.9,0,0.6,4.5,3,1
CUST-1981,4,Month-to-month,49.35,219.65,DSL,Electronic check,2,Low,0,0,2,Ticket,1,0,0,15.1,26.0,0,0.0,3.8,1,1
CUST-1982,7,Month-to-month,94.25,669.0,Fiber optic,Electronic check,1,Medium,1,3,2,Email,0,0,0,37.1,53.5,0,0.6,3.7,24,1
CUST-1983,1,Month-to-month,68.95,68.95,Fiber optic,Electronic check,2,High,1,0,2,Ticket,0,0,1,3.9,15.9,0,0.0,3.3,29,1
CUST-1984,2,Month-to-month,93.85,196.75,Fiber optic,Electronic check,1,Medium,0,0,2,Chat,0,0,1,11.1,22.8,0,0.0,4.0,27,1
CUST-1985,4,Month-to-month,76.05,318.9,Fiber optic,Electronic check,2,High,0,2,2,Call,0,0,0,16.8,29.5,0,0.5,4.2,13,1
CUST-1986,1,Month-to-month,24.45,24.45,DSL,Mailed check,1,High,1,0,1,Email,0,0,1,0.6,7.0,0,0.0,4.1,28,1
CUST-1987,7,Month-to-month,89.35,631.85,Fiber optic,Credit card (automatic),1,Medium,0,0,1,Chat,0,0,0,32.8,38.6,0,0.0,2.8,15,1
CUST-1988,4,Month-to-month,80.35,307.4,Fiber optic,Electronic check,1,Low,0,0,1,Chat,2,0,0,41.1,48.1,0,0.0,3.5,3,1
CUST-1989,1,Month-to-month,55.8,55.8,DSL,Electronic check,0,Medium,1,1,1,Chat,0,0,0,9.0,11.9,0,1.7,4.8,142,1
CUST-1990,1,Month-to-month,79.05,79.05,Fiber optic,Electronic check,1,Low,1,0,2,Call,0,0,1,73.0,80.2,1,0.0,2.8,5,1
CUST-1991,1,Month-to-month,95.0,95.0,Fiber optic,Electronic check,5,Low,0,1,6,Call,0,0,1,30.2,58.4,0,0.3,4.3,29,1
CUST-1992,1,Month-to-month,25.2,25.2,DSL,Mailed check,3,Low,0,0,3,Chat,1,0,1,40.7,44.8,0,0.0,3.8,13,1
CUST-1993,41,Month-to-month,98.4,4187.75,Fiber optic,Electronic check,4,High,0,0,5,Call,1,0,1,24.5,31.2,0,0.0,2.9,2,1
CUST-1994,66,Two year,79.4,5154.6,DSL,Credit card (automatic),1,Low,0,0,1,Ticket,1,0,1,39.4,51.8,0,0.0,4.3,2,1
CUST-1995,35,Month-to-month,101.4,3496.3,Fiber optic,Electronic check,1,Medium,1,0,2,Ticket,2,0,1,93.7,111.2,1,0.0,3.1,10,1
CUST-1996,10,Month-to-month,89.8,914.3,Fiber optic,Electronic check,2,Medium,0,0,6,Call,1,0,0,43.6,43.7,0,0.0,3.8,20,1
CUST-1997,54,Two year,109.75,6110.2,Fiber optic,Bank transfer (automatic),0,Medium,0,0,0,Chat,1,0,0,14.8,27.9,0,0.0,3.6,112,1
